Id,WnvPresent
601,0.048983758
602,0.048983758
603,0.048983758
604,0.054293434
605,0.03577295
606,0.050094774
607,0.048983758
608,0.03577295
609,0.042113494
610,0.042113494
611,0.042113494
612,0.049799936
613,0.033338512
614,0.043124643
615,0.042113494
616,0.033338512
617,0.047338074
618,0.047338074
619,0.047338074
620,0.052433176
621,0.03414918
622,0.048389065
623,0.047338074
624,0.03414918
625,0.043661482
626,0.043661482
627,0.043661482
628,0.050659634
629,0.036357355
630,0.04476086
631,0.043661482
632,0.036357355
633,0.05580952
634,0.05580952
635,0.05580952
636,0.061306637
637,0.040782006
638,0.056255911
639,0.05580952
640,0.040782006
641,0.045548922
642,0.045548922
643,0.045548922
644,0.052564521
645,0.034588606
646,0.046903077
647,0.045548922
648,0.034588606
649,0.057818875
650,0.057818875
651,0.057818875
652,0.059960697
653,0.039322517
654,0.058497296
655,0.057818875
656,0.039322517
657,0.052629677
658,0.052629677
659,0.052629677
660,0.056083976
661,0.035642855
662,0.053462796
663,0.052629677
664,0.035642855
665,0.047952764
666,0.047952764
667,0.047952764
668,0.054836827
669,0.034975758
670,0.049498576
671,0.047952764
672,0.034975758
673,0.049296677
674,0.049296677
675,0.049296677
676,0.055261025
677,0.035074609
678,0.050440963
679,0.049296677
680,0.035074609
681,0.054062511
682,0.054062511
683,0.054062511
684,0.057246593
685,0.0373921
686,0.055371317
687,0.054062511
688,0.0373921
689,0.062806722
690,0.062806722
691,0.062806722
692,0.063225256
693,0.049292018
694,0.063124318
695,0.062806722
696,0.049292018
697,0.04779574
698,0.04779574
699,0.04779574
700,0.053057901
701,0.035371892
702,0.04947689
703,0.04779574
704,0.035371892
705,0.047391553
706,0.047391553
707,0.047391553
708,0.053896793
709,0.034506714
710,0.0492596
711,0.047391553
712,0.034506714
713,0.046054934
714,0.046054934
715,0.046054934
716,0.052862591
717,0.035161131
718,0.047676175
719,0.046054934
720,0.035161131
721,0.052112206
722,0.052112206
723,0.052112206
724,0.056323784
725,0.035746979
726,0.053308948
727,0.052112206
728,0.035746979
729,0.050364016
730,0.050364016
731,0.050364016
732,0.055074029
733,0.036690417
734,0.051591892
735,0.050364016
736,0.036690417
737,0.049384598
738,0.049384598
739,0.049384598
740,0.056203339
741,0.038139005
742,0.05072237
743,0.049384598
744,0.038139005
745,0.048205163
746,0.048205163
747,0.048205163
748,0.054104884
749,0.034290453
750,0.049146996
751,0.048205163
752,0.034290453
753,0.044797816
754,0.044797816
755,0.044797816
756,0.050497902
757,0.032682763
758,0.045801979
759,0.044797816
760,0.032682763
761,0.046258615
762,0.046258615
763,0.046258615
764,0.052835301
765,0.033085671
766,0.04714414
767,0.046258615
768,0.033085671
769,0.051597685
770,0.051597685
771,0.051597685
772,0.05503248
773,0.038609198
774,0.053294146
775,0.051597685
776,0.038609198
777,0.055183816
778,0.055183816
779,0.055183816
780,0.057049319
781,0.039517786
782,0.056358107
783,0.055183816
784,0.039517786
785,0.05666011
786,0.05666011
787,0.05666011
788,0.05939026
789,0.040200446
790,0.057920771
791,0.05666011
792,0.040200446
793,0.058555955
794,0.058555955
795,0.058555955
796,0.059899425
797,0.04139799
798,0.059390786
799,0.058555955
800,0.04139799
801,0.052660889
802,0.052660889
803,0.052660889
804,0.057242945
805,0.037410269
806,0.054203712
807,0.052660889
808,0.037410269
809,0.054058931
810,0.054058931
811,0.054058931
812,0.057782206
813,0.038468366
814,0.055660435
815,0.054058931
816,0.038468366
817,0.060606706
818,0.060606706
819,0.060606706
820,0.06078846
821,0.044562477
822,0.061258072
823,0.060606706
824,0.044562477
825,0.058444107
826,0.058444107
827,0.058444107
828,0.059256071
829,0.041618261
830,0.059294315
831,0.058444107
832,0.041618261
833,0.051107076
834,0.051107076
835,0.051107076
836,0.055327126
837,0.038007049
838,0.052857815
839,0.051107076
840,0.038007049
841,0.056149037
842,0.056149037
843,0.056149037
844,0.058289479
845,0.039335271
846,0.056868511
847,0.056149037
848,0.039335271
849,0.051805
850,0.051805
851,0.051805
852,0.054556419
853,0.037697932
854,0.052974591
855,0.051805
856,0.037697932
857,0.06026751
858,0.06026751
859,0.06026751
860,0.060826347
861,0.04560953
862,0.06099854
863,0.06026751
864,0.04560953
865,0.051213168
866,0.051213168
867,0.051213168
868,0.055751027
869,0.036344358
870,0.052943195
871,0.051213168
872,0.036344358
873,0.053663324
874,0.053663324
875,0.053663324
876,0.057089959
877,0.038707481
878,0.055322671
879,0.053663324
880,0.038707481
881,0.044117741
882,0.044117741
883,0.044117741
884,0.05161467
885,0.036539045
886,0.04567673
887,0.044117741
888,0.036539045
889,0.056921869
890,0.056921869
891,0.056921869
892,0.058131907
893,0.042401651
894,0.058125823
895,0.056921869
896,0.042401651
905,0.042465997
906,0.042465997
907,0.042465997
908,0.048272127
909,0.031878569
910,0.043758111
911,0.042465997
912,0.031878569
913,0.051500527
914,0.051500527
915,0.051500527
916,0.05428728
917,0.036817615
918,0.052530775
919,0.051500527
920,0.036817615
921,0.049487765
922,0.049487765
923,0.049487765
924,0.054656606
925,0.038034578
926,0.051514862
927,0.049487765
928,0.038034578
953,0.043410793
954,0.043410793
955,0.043410793
956,0.050654211
957,0.035427401
958,0.0450076
959,0.043410793
960,0.035427401
961,0.04297893
962,0.04297893
963,0.04297893
964,0.049638253
965,0.033286029
966,0.044016049
967,0.04297893
968,0.033286029
969,0.043650449
970,0.043650449
971,0.043650449
972,0.050861961
973,0.035560224
974,0.045314526
975,0.043650449
976,0.035560224
977,0.056148067
978,0.056148067
979,0.056148067
980,0.059086196
981,0.039459764
982,0.057408834
983,0.056148067
984,0.039459764
985,0.050453773
986,0.050453773
987,0.050453773
988,0.05490418
989,0.037488682
990,0.052170554
991,0.050453773
992,0.037488682
993,0.057449536
994,0.057449536
995,0.057449536
996,0.059885476
997,0.041388835
998,0.058675159
999,0.057449536
1000,0.041388835
1009,0.053794839
1010,0.053794839
1011,0.053794839
1012,0.057225215
1013,0.032138595
1014,0.054517855
1015,0.053794839
1016,0.032138595
1025,0.040516666
1026,0.040516666
1027,0.040516666
1028,0.044673502
1029,0.028505834
1030,0.041201637
1031,0.040516666
1032,0.028505834
1041,0.041345044
1042,0.041345044
1043,0.041345044
1044,0.047036604
1045,0.03937757
1046,0.042134657
1047,0.041345044
1048,0.03937757
1049,0.04034657
1050,0.04034657
1051,0.04034657
1052,0.048583231
1053,0.039361631
1054,0.041818956
1055,0.04034657
1056,0.039361631
1057,0.038589822
1058,0.038589822
1059,0.038589822
1060,0.0425765
1061,0.035173885
1062,0.038952115
1063,0.038589822
1064,0.035173885
1065,0.042975407
1066,0.042975407
1067,0.042975407
1068,0.049686494
1069,0.039957041
1070,0.043808696
1071,0.042975407
1072,0.039957041
1073,0.0442654
1074,0.0442654
1075,0.0442654
1076,0.051483832
1077,0.038928296
1078,0.045440375
1079,0.0442654
1080,0.038928296
1081,0.041834841
1082,0.041834841
1083,0.041834841
1084,0.044336607
1085,0.033001429
1086,0.042379079
1087,0.041834841
1088,0.033001429
1097,0.045745003
1098,0.045745003
1099,0.045745003
1100,0.051848975
1101,0.034382723
1102,0.046862939
1103,0.045745003
1104,0.034382723
1113,0.041118212
1114,0.041118212
1115,0.041118212
1116,0.046986437
1117,0.034150088
1118,0.0417821
1119,0.041118212
1120,0.034150088
1153,0.045208692
1154,0.045208692
1155,0.045208692
1156,0.050000303
1157,0.033498591
1158,0.046164227
1159,0.045208692
1160,0.033498591
1169,0.056694038
1170,0.056694038
1171,0.056694038
1172,0.062904981
1173,0.044675344
1174,0.057109174
1175,0.056694038
1176,0.044675344
1177,0.043172239
1178,0.043172239
1179,0.043172239
1180,0.046610524
1181,0.030220614
1182,0.043994185
1183,0.043172239
1184,0.030220614
1185,0.047344323
1186,0.047344323
1187,0.047344323
1188,0.052457665
1189,0.034220275
1190,0.048402307
1191,0.047344323
1192,0.034220275
1193,0.046230806
1194,0.046230806
1195,0.046230806
1196,0.053446699
1197,0.033612975
1198,0.047826338
1199,0.046230806
1200,0.033612975
1201,0.04295883
1202,0.04295883
1203,0.04295883
1204,0.04953053
1205,0.033978435
1206,0.043787605
1207,0.04295883
1208,0.033978435
1209,0.063072798
1210,0.063072798
1211,0.063072798
1212,0.064429749
1213,0.062300886
1214,0.0630488
1215,0.063072798
1216,0.062300886
1217,0.0634239
1218,0.0634239
1219,0.0634239
1220,0.064126219
1221,0.062179572
1222,0.063434102
1223,0.0634239
1224,0.062179572
1225,0.063697664
1226,0.063697664
1227,0.063697664
1228,0.065083953
1229,0.063023829
1230,0.063705284
1231,0.063697664
1232,0.063023829
1321,0.063926474
1322,0.063926474
1323,0.063926474
1324,0.065354492
1325,0.063459853
1326,0.06393793
1327,0.063926474
1328,0.063459853
1329,0.063198433
1330,0.063198433
1331,0.063198433
1332,0.063851676
1333,0.061962295
1334,0.063214403
1335,0.063198433
1336,0.061962295
1353,0.062977605
1354,0.062977605
1355,0.062977605
1356,0.064536312
1357,0.062146951
1358,0.062928452
1359,0.062977605
1360,0.062146951
1361,0.063728263
1362,0.063728263
1363,0.063728263
1364,0.064947184
1365,0.063430618
1366,0.063716235
1367,0.063728263
1368,0.063430618
1369,0.063755871
1370,0.063755871
1371,0.063755871
1372,0.065207899
1373,0.063262464
1374,0.063753484
1375,0.063755871
1376,0.063262464
1385,0.063954985
1386,0.063954985
1387,0.063954985
1388,0.064802396
1389,0.063320856
1390,0.063967525
1391,0.063954985
1392,0.063320856
1393,0.063059174
1394,0.063059174
1395,0.063059174
1396,0.064035955
1397,0.062223059
1398,0.063053594
1399,0.063059174
1400,0.062223059
1449,0.063401331
1450,0.063401331
1451,0.063401331
1452,0.064021136
1453,0.061815189
1454,0.063426935
1455,0.063401331
1456,0.061815189
1457,0.063133956
1458,0.063133956
1459,0.063133956
1460,0.064443857
1461,0.061814472
1462,0.063181388
1463,0.063133956
1464,0.061814472
1473,0.063438427
1474,0.063438427
1475,0.063438427
1476,0.064059185
1477,0.061971452
1478,0.06347106
1479,0.063438427
1480,0.061971452
1489,0.06383548
1490,0.06383548
1491,0.06383548
1492,0.064107498
1493,0.063319692
1494,0.063820778
1495,0.06383548
1496,0.063319692
1497,0.064058084
1498,0.064058084
1499,0.064058084
1500,0.064435553
1501,0.063519021
1502,0.064058219
1503,0.064058084
1504,0.063519021
1505,0.063262715
1506,0.063262715
1507,0.063262715
1508,0.064187164
1509,0.062686596
1510,0.063238583
1511,0.063262715
1512,0.062686596
1545,0.063676121
1546,0.063676121
1547,0.063676121
1548,0.064150268
1549,0.06335577
1550,0.063648826
1551,0.063676121
1552,0.06335577
1553,0.063160046
1554,0.063160046
1555,0.063160046
1556,0.06417262
1557,0.062203377
1558,0.06318376
1559,0.063160046
1560,0.062203377
1561,0.063403966
1562,0.063403966
1563,0.063403966
1564,0.064147882
1565,0.061859942
1566,0.06344297
1567,0.063403966
1568,0.061859942
1569,0.063636678
1570,0.063636678
1571,0.063636678
1572,0.064585732
1573,0.063322919
1574,0.06361911
1575,0.063636678
1576,0.063322919
1577,0.063514047
1578,0.063514047
1579,0.063514047
1580,0.065025294
1581,0.062668873
1582,0.063533152
1583,0.063514047
1584,0.062668873
1585,0.063421488
1586,0.063421488
1587,0.063421488
1588,0.064514946
1589,0.062637483
1590,0.063416356
1591,0.063421488
1592,0.062637483
1593,0.063244091
1594,0.063244091
1595,0.063244091
1596,0.064293209
1597,0.062393851
1598,0.063247237
1599,0.063244091
1600,0.062393851
1609,0.063427772
1610,0.063427772
1611,0.063427772
1612,0.064567251
1613,0.062552
1614,0.063450151
1615,0.063427772
1616,0.062552
1681,0.063708141
1682,0.063708141
1683,0.063708141
1684,0.064419305
1685,0.063486571
1686,0.063662908
1687,0.063708141
1688,0.063486571
1689,0.063871913
1690,0.063871913
1691,0.063871913
1692,0.065003034
1693,0.063287265
1694,0.063884597
1695,0.063871913
1696,0.063287265
1697,0.063280304
1698,0.063280304
1699,0.063280304
1700,0.063809449
1701,0.062147552
1702,0.063287721
1703,0.063280304
1704,0.062147552
1721,0.063208397
1722,0.063208397
1723,0.063208397
1724,0.064090163
1725,0.061974911
1726,0.063224932
1727,0.063208397
1728,0.061974911
1737,0.06383311
1738,0.06383311
1739,0.06383311
1740,0.064910293
1741,0.063345604
1742,0.063847042
1743,0.06383311
1744,0.063345604
1745,0.063444984
1746,0.063444984
1747,0.063444984
1748,0.064157846
1749,0.062671087
1750,0.063438382
1751,0.063444984
1752,0.062671087
1769,0.064155219
1770,0.064155219
1771,0.064155219
1772,0.064680949
1773,0.064296724
1774,0.064129001
1775,0.064155219
1776,0.064296724
2105,0.063383365
2106,0.063383365
2107,0.063383365
2108,0.064419974
2109,0.062788393
2110,0.063366759
2111,0.063383365
2112,0.062788393
2137,0.063120455
2138,0.063120455
2139,0.063120455
2140,0.06472738
2141,0.062489712
2142,0.063040741
2143,0.063120455
2144,0.062489712
2145,0.062590802
2146,0.062590802
2147,0.062590802
2148,0.064861808
2149,0.051504442
2150,0.062461715
2151,0.062590802
2152,0.051504442
2153,0.063253551
2154,0.063253551
2155,0.063253551
2156,0.064417304
2157,0.062604608
2158,0.063229049
2159,0.063253551
2160,0.062604608
2209,0.063684785
2210,0.063684785
2211,0.063684785
2212,0.064169701
2213,0.063369875
2214,0.063658324
2215,0.063684785
2216,0.063369875
2225,0.063689186
2226,0.063689186
2227,0.063689186
2228,0.064183209
2229,0.063379523
2230,0.063663178
2231,0.063689186
2232,0.063379523
2241,0.063555491
2242,0.063555491
2243,0.063555491
2244,0.064789239
2245,0.062947357
2246,0.063498886
2247,0.063555491
2248,0.062947357
2297,0.064098074
2298,0.064098074
2299,0.064098074
2300,0.06449327
2301,0.064247456
2302,0.064065178
2303,0.064098074
2304,0.064247456
2313,0.062545355
2314,0.062545355
2315,0.062545355
2316,0.063487213
2317,0.061188995
2318,0.062552896
2319,0.062545355
2320,0.061188995
2329,0.063064719
2330,0.063064719
2331,0.063064719
2332,0.064403282
2333,0.062280268
2334,0.063044114
2335,0.063064719
2336,0.062280268
2337,0.063054428
2338,0.063054428
2339,0.063054428
2340,0.064387954
2341,0.062257167
2342,0.063035138
2343,0.063054428
2344,0.062257167
2345,0.063008523
2346,0.063008523
2347,0.063008523
2348,0.064756828
2349,0.0613007
2350,0.062917281
2351,0.063008523
2352,0.0613007
2353,0.062828514
2354,0.062828514
2355,0.062828514
2356,0.063300729
2357,0.061857251
2358,0.062757336
2359,0.062828514
2360,0.061857251
2369,0.063231415
2370,0.063231415
2371,0.063231415
2372,0.063855897
2373,0.061309748
2374,0.063164382
2375,0.063231415
2376,0.061309748
1233,0.060629433
1234,0.060629433
1235,0.060629433
1236,0.060453837
1237,0.058196813
1238,0.06089756
1239,0.060629433
1240,0.058196813
1241,0.059668227
1242,0.059668227
1243,0.059668227
1244,0.05920553
1245,0.057832207
1246,0.05978268
1247,0.059668227
1248,0.057832207
1249,0.060151805
1250,0.060151805
1251,0.060151805
1252,0.059664953
1253,0.058265284
1254,0.060301328
1255,0.060151805
1256,0.058265284
1257,0.059720585
1258,0.059720585
1259,0.059720585
1260,0.058880128
1261,0.057538144
1262,0.059926714
1263,0.059720585
1264,0.057538144
1265,0.059902171
1266,0.059902171
1267,0.059902171
1268,0.059266307
1269,0.057257655
1270,0.060127463
1271,0.059902171
1272,0.057257655
1273,0.059097139
1274,0.059097139
1275,0.059097139
1276,0.059111778
1277,0.05727889
1278,0.05916913
1279,0.059097139
1280,0.05727889
1281,0.0607398
1282,0.0607398
1283,0.0607398
1284,0.059772239
1285,0.058371996
1286,0.06109855
1287,0.0607398
1288,0.058371996
1289,0.060184716
1290,0.060184716
1291,0.060184716
1292,0.059651261
1293,0.057745033
1294,0.060454474
1295,0.060184716
1296,0.057745033
1297,0.060106211
1298,0.060106211
1299,0.060106211
1300,0.058735951
1301,0.058305258
1302,0.060343327
1303,0.060106211
1304,0.058305258
1305,0.061025393
1306,0.061025393
1307,0.061025393
1308,0.060277264
1309,0.058627074
1310,0.061362186
1311,0.061025393
1312,0.058627074
1313,0.061277887
1314,0.061277887
1315,0.061277887
1316,0.060262663
1317,0.058274776
1318,0.061465328
1319,0.061277887
1320,0.058274776
1337,0.059749985
1338,0.059749985
1339,0.059749985
1340,0.059318552
1341,0.057585975
1342,0.059876619
1343,0.059749985
1344,0.057585975
1345,0.060016281
